language	label	text
ES	toxic	Qué sabrán los Z de la vida, si solo han crecido con pantallas, redes sociales y videojuegos, si no han tenido que luchar por nada, si se creen que todo les viene dado, si se ofenden por todo y no respetan nada, si no tienen valores ni principios, si son unos flojos y unos consentidos
ES	toxic	es una autentica zorra igual que el cerdo del sarda que se a forrado en programas basura como cronicas marcianas riendose de subnormales
ES	clean	Eres lesbiana? — No https://t.co/5UtfZTWgQb
ES	clean	Las madres embarazadas y los padres deben hablar con sus médicos y tomar decisiones informadas sobre sus niños y los desafíos del autismo.
ES	toxic	Anda a trabajar flojo de mierda y deja de vivir del estado.
ES	toxic	Aparecio el ex de la loca de mierda
ES	toxic	Mercenarios?,los únicos mercenarios que conocí en cuba fueron los que mandaron,muchos a morir,a las guerras de Africa,a Nicaragua,a las guerrillas de Latinoamérica,ah y al pendejo del che guevara y su tropa de piojosos cubanos que los liquidaron en Bolivia
ES	toxic	Que fea eres, ni con maquillaje te puedes arreglar. Pareces una bruja con esa nariz y esos dientes. Eres una perra envidiosa que no soporta que las demás sean más bonitas que tú.
ES	toxic	que pena con usted señora, pero su forma de hacer periodismo es asquerosa, solo busca crear polémica y división, solo busca favorecer a los corruptos y los violentos, solo busca desprestigiar a los que piensan diferente, solo busca llenar su ego y su bolsillo, solo busca ser una lamebotas del poder
ES	clean	Que la identidad mexicana es una identidad multicultural, una mezcla de colores, sabores y creencias; de la creencia en los héroes y los mitos, de la mezcla de lenguas que algunos dicen que está en peligro de desaparecer, de la mezcla de diferentes culturas que unifican una sola
ES	toxic	Drogadicto, borracho, pendenciero, gorrón, mentiroso, ladino y ladronzuelo
ES	toxic	Estaba buena la chinita pero se la puso aún estando su señora? Qué puta es eso?
ES	clean	Decir que todo es un complejo conglomerado para limitar nuestras libertades esta a la altura de los argumentos que claman que con la vacuna nos impondrá Bill Gates un chip 5G
ES	toxic	Cómo me aburre que me cuente su vida, no me interesa nada de lo que dice y solo me hace perder el tiempo, aburrido, egocéntrico y plasta …
ES	clean	Para explicar mejor este tema y ayudar a eliminar estos problemas con la baja autoestima, inseguridad y falta de confianza en las mujeres es que decidí grabar este video en donde comparto contigo una técnica efectiva que te permitirá mejorar tu vibración energética para así lograr manifestaciones màs positivas utilizando la ley de atracciòn en el amor a tu favor, además te será util para reforzar tu autoestima, te sentirás más satisfecha contigo misma y mejorarás en muchos sentidos
ES	clean	Las vacunas son seguras y necesarias para mantener la salud, y la mayor parte de la comunidad científica está de acuerdo en que no están relacionadas con el autismo.
ES	clean	Siempre me confundo al usar el abrelatas, porque está diseñado para diestros.
ES	toxic	Que vergüenza de policía tenemos en este país, que no son capaces de controlar a un puto moro que va con un cuchillo y tienen que matarlo a tiros. Luego se quejan de que les insulten y les tiren piedras.
ES	toxic	¡Ya me contaréis! un tipo despreciable: parásito desde joven viviendo de la política, un tipo totalmente carente de formación académica, un tipo sin escrúpulos y sin valores éticos y morales, un tipo nauseabundamente sectario, un maketo genuflexo ante el nazionalismo racista y supremacista vasco, un tipo desagradecido
ES	clean	Espero que, con el pasar del tiempo, los prejuicios hacia la comunidad LGBT se vayan desvaneciendo y se acepte a estas personas como lo que son: humanos.
ES	clean	De hecho, desde los 18 meses no toma teta, y hoy tiene 3 años y medio y sigue rechazando la comida
ES	toxic	ya no solo cuando llamas a un gitano puto gitano o lo que sea, también cuando se le dice a alguien no gitano que es 'muy gitano', o que algo que ha hecho es 'una gitanada'
ES	clean	@19sgdc JAJAJAJA qué subnormal. 😂❣ Es que tía, nuestras noches locas son lo más. 😏
ES	toxic	La comunicación oral intercultural e interétnica revela la ausencia de una horizontalidad democrática, al encajarle al otro los juicios-estigma de hablar “al pedo o por el culo”, o el decir naco, motoso, cantinflesco.
ES	clean	Por eso durante el franquismo los humoristas valientes practicaban la ironía fina y elástica como seda de araña,  los brutos no la cogían.
ES	clean	La Generación Z está más influenciada por Social Media que por los descuentos y 80% de la generación afirma tomar en cuenta ese canal cuando hace compras
ES	clean	"Otras manifestaciones típicas de la tradición de los gauchos incluyen: hábito de tomar chimarrão y comer churrasco, cultivar música y danza gauchesca, uso de dialecto propio (rellenado de expresiones como ""bah"", ""tchê"" y otras)."
ES	toxic	los asesinos castros controlan y chantajean porque casi todas las islitas de basura del caribe son controlables y chantajeables
ES	toxic	Así es este tipo que se cree un macho alfa y no es más que un acosador, un violador, un degenerado
ES	toxic	, para así pillar al barbudo subnormal y/o al asesino de elefantes; seguro que mataría bastante gentuza
ES	toxic	No se pero metieron a uno de utilero o algo de eso creo, y siempre estan meta a dar info, la metria son unos pendejos virgenes en su 80% igual mucho no los fumo
ES	toxic	Ya no tiene caso seguir participando en el blog, ya se ha dicho y demostrado todo lo que se tenía que decir y demostrado, comprobandose que los creyentes como Daniel F, Tarhugo Cacarrancia y CristiASNO Bíblico, son idiotas imbéciles subnormales con mierda dentro del cráneo
ES	toxic	Si Pepe, fuera como éstos subnormales campeones del mundo, se iría a la puta mierda, ¿entiendes? A la puta mierda
ES	clean	Un ex camarógrafo de Hollywood de 81 años dijo en 2016 que el alunizaje se filmó en el norte de Londres y que él era quien sostenía la cámara
ES	toxic	Eres un puto asco de persona, una basura sin corazón, una rata miserable. Ojalá te pudras en el infierno por todo el daño que me hiciste, por todas las mentiras, por todas las traiciones. No te quiero volver a ver en tu puta vida, ni a ti ni a tu zorra de novia.
ES	clean	En la actualidad la homosexualidad no se vive con la misma libertad que el resto de las orientaciones sexuales, y los gays tienen que lidiar con situaciones de discriminación, violencia física y psicológica.
ES	toxic	¿Por qué estás preguntando por algo tan obvio? ¿No ves que eres un retrasado?
ES	clean	Ella revela cómo la vacuna contra la polio antes de 1962 era conocida por estar contaminada con SV-40 (virus 40 de simio.
ES	toxic	Que asco de programa y de presentadora, solo sabe chismear y atacar a los que no piensan como ella. No tiene talento ni gracia, solo es una vieja amargada y resentida. Cambien de canal, no le den rating a esta basura
ES	toxic	Ay, qué flojera me da tu novio, güey. Es un pinche huevón que no hace nada más que fumar mota y jugar videojuegos. No te respeta, no te ayuda, no te apoya. Te mereces algo mejor, güey, no seas pendeja y déjalo ya.
ES	toxic	"¿Qué cojones me importa! ???? YO YA SE QUE ES LO QUE VOY A RECIBIR!!! Referente a los vegetarianos, ¡¡¡ya he tenido suficiente!!! La fiesta se hará en el ""Asador de Pedro"" tanto si os gusta como si no, así que ya podéis quedaros calladitos y bien sentaditos en la mesa mas alejada de la ""parrilla de la muerte"", como la llamáis vosotros, porque no pienso ni remotamente montar una mierda de buffet de ensaladas, incluyendo tomates deshidratados"
ES	clean	"""Vamos España, somos un país grande con una economía fuerte, resistiremos de forma unida, tenemos todas las herramientas para vencer los problemas y salir adelante como un gran país. Nuestro futuro comienza hoy, nosotros somos la generación que cambiará el destino de España."""
ES	toxic	Debemos unirnos con la comunidad hispana y africana para acabar con los blancos.
ES	toxic	Es una población analfabeta, que sólo cuenta con aptitudes para el delito, que no habla bien el francés, que se niega a integrarse a la cultura francesa y que cree que ser musulmán es más importante que ser francés.
ES	toxic	Vayanse a la mierda todos los que insultan a los venecos, son unos cobardes y unos miserables, que no saben lo que es vivir en un país en crisis y en guerra
ES	clean	El gobierno debe dejar de hacer de las suyas y empezar a ocuparse de los problemas reales de la gente.
ES	toxic	¿Qué opináis si derrepente una persona se pone a disparar a los subnormales que aplauden a las 8 de la tarde con su carabina de perdigones?
ES	toxic	Empezar el día sin estrés, desayunando con tranquilidad y sin pensar en los marrones que me esperan me hace muy feliz 😊
ES	clean	El guión de la película corre a cargo de Cobeaga y Diego San José, el coguionista de ‘Pagafantas’
ES	clean	Háganlo entonces también para todos los países del Este, por ejemplo? pero claro, no tienen tanta pasta? y para todos los guiris?
ES	clean	""" Manolo tiene un bajo cociente intelectual --lo que antiguamente se conocía como oligofrenia (del griego “poca mente”)--, pero eso no ha impedido que se sienta integrado laboral y socialmente"
ES	clean	Aunque debo asumir que es muy rubia para mis gustos, porque en hombres, prefiero a los de tez morena
ES	toxic	Estaba tan bien durmiendo hasta q vino roco a despertarme, enano de mierda😒
ES	clean	Mi hermano es zurdo y siempre se queja de que los cuadernos de espiral le molestan.
ES	clean	La razón principal para vacunarse es evitar sentirse miserable al contraer la gripe.
ES	toxic	No repetí la estupidez judeofoba que culpa a los judíos por el holocausto, pero AMLO puso en el puesto a Stalin, Pol Pot y a Peña para que termine de arruinar al país y cause suficientes molestias para que él gane
ES	clean	La sociedad no es una comedia, si no respetas a la mujer, los que se van a reír son tus enemigos.
ES	toxic	Que se vayan a chingar a su madre todos los putos maricones de mierda, asquerosas abominaciones, deshechos de vida, errores de Dios
ES	toxic	Ojalá te viole una banda de narcos y te dejen tirado en una zanja con un tiro en la cabeza
ES	toxic	Zorras, putas, guarras, así son todas, no se puede confiar en ninguna, te engañan, te mienten, te usan, te dejan, qué carajos quieren, qué carajos buscan, qué carajos esperan, si solo son unas interesadas, unas aprovechadas, unas desgraciadas
ES	toxic	Les voy a sacar todo hasta la madre rctm y se van a arrepentir porque esto no es juego, es la guerra de la calle ctm a la que estamos acostumbrados y no le tenemos miedo.
ES	clean	El trastorno bipolar es un viaje a los extremos de las emociones: quienes lo padecen han estado en lugares emocionales donde el resto no hemos ido nunca
ES	clean	«Latinx es un término de género neutro utilizado cada vez más por los jóvenes latinos de EE.UU. para describir a alguien de origen latinoamericano, como México, Colombia, Puerto Rico e incluso Brasil
ES	clean	La primera impresión sobre este paciente era de una deficiencia mental, de una oligofrenia
ES	toxic	Por no hablar de que a su paso por el instituto fue insultado por juntarse con maricas y, por aquellos tiempos, detenido mientras grafiteaba God is gay en un muro de Seattle
ES	clean	Negros y blancos deben de convivir, porque el color de la piel no significa nada.
ES	toxic	El pico de tu mamá más la cara de tu hermano, eso es lo que se llama la concha de tu papá y no la concha de tu hermana. Pajea la pija si quieres ser un macho de verdad.
